fecha,prec,temt,dirv,velv,radg,humr
2019-10-11 09:15:00,0.0,17.7,347.0,3.4,66.3,87.0
2019-10-11 09:30:00,0.0,18.1,35.1,2.6,87.5,86.0
2019-10-11 09:45:00,0.0,18.5,30.1,2.1,132.0,84.0
2019-10-11 10:00:00,0.0,19.0,148.1,3.2,175.6,81.0
2019-10-11 10:15:00,0.0,19.2,146.7,3.7,173.7,80.0
2019-10-11 10:30:00,0.0,19.5,124.0,2.4,165.3,78.0
2019-10-11 10:45:00,0.0,20.0,121.7,2.4,217.6,76.0
2019-10-11 11:00:00,0.0,20.2,82.5,4.9,254.2,75.0
2019-10-11 11:15:00,0.0,20.4,98.5,3.2,259.8,73.0
2019-10-11 11:30:00,0.0,20.7,27.3,4.7,310.2,72.0
2019-10-11 11:45:00,0.0,21.3,39.7,4.5,413.4,70.0
2019-10-11 12:00:00,0.0,22.4,22.7,4.5,817.8,66.0
2019-10-11 12:15:00,0.0,23.7,66.4,5.6,885.4,62.0
2019-10-11 12:30:00,0.0,24.0,330.0,5.9,856.1,61.0
2019-10-11 12:45:00,0.0,24.2,290.0,5.2,879.6,59.0
2019-10-11 13:00:00,0.0,24.9,50.4,5.8,897.2,57.0
2019-10-11 13:15:00,0.0,25.8,12.6,5.1,909.5,54.0
2019-10-11 13:30:00,0.0,26.0,259.4,4.7,844.9,51.0
2019-10-11 13:45:00,0.0,27.0,293.2,5.9,868.7,51.0
2019-10-11 14:00:00,0.0,27.1,313.0,4.7,773.6,49.0
2019-10-11 14:15:00,0.0,27.9,50.0,6.7,734.1,46.0
2019-10-11 14:30:00,0.0,27.7,347.6,6.0,863.9,43.0
2019-10-11 14:45:00,0.0,27.5,3.8,6.8,554.6,42.0
2019-10-11 15:00:00,0.0,28.9,54.6,8.6,636.0,36.0
2019-10-11 15:15:00,0.0,29.1,87.5,11.4,816.4,35.0
2019-10-11 15:30:00,0.0,29.2,86.3,10.1,698.1,33.0
2019-10-11 15:45:00,0.0,30.0,59.0,11.2,854.4,30.0
2019-10-11 16:00:00,0.0,29.7,41.1,7.8,579.2,29.0
2019-10-11 16:15:00,0.0,30.4,93.4,10.7,766.0,27.0
2019-10-11 16:30:00,0.0,29.9,79.6,11.8,496.4,26.0
2019-10-11 16:45:00,0.0,30.1,104.3,11.1,640.7,24.0
2019-10-11 17:00:00,0.0,30.4,35.9,8.8,648.3,24.0
2019-10-11 17:15:00,0.0,29.8,82.2,11.2,285.5,25.0
2019-10-11 17:30:00,0.0,29.3,78.5,7.3,269.9,25.0
2019-10-11 17:45:00,0.0,30.2,127.5,11.4,379.2,23.0
2019-10-11 18:00:00,0.0,30.0,44.5,12.4,309.0,23.0
2019-10-11 18:15:00,0.0,30.0,90.7,11.8,290.0,23.0
2019-10-11 18:30:00,0.0,30.0,67.3,14.1,246.1,24.0
2019-10-11 18:45:00,0.0,28.9,59.4,13.0,93.4,25.0
2019-10-11 19:00:00,0.0,28.0,94.3,13.0,33.3,27.0
2019-10-11 19:15:00,0.0,26.8,82.8,7.8,7.3,30.0
2019-10-11 19:30:00,0.0,26.2,70.2,10.3,1.4,30.0
2019-10-11 19:45:00,0.0,25.8,80.6,9.3,0.0,30.0
2019-10-11 20:00:00,0.0,25.6,73.3,12.3,0.0,28.0
2019-10-11 20:15:00,0.0,25.5,71.5,14.3,0.0,25.0
2019-10-11 20:30:00,0.0,24.9,62.7,12.4,0.0,26.0
2019-10-11 20:45:00,0.0,24.2,77.8,11.0,0.0,27.0
2019-10-11 21:00:00,0.0,23.9,82.8,12.9,0.0,28.0
2019-10-11 21:15:00,0.0,24.7,90.2,23.2,0.0,29.0
2019-10-11 21:30:00,0.0,24.4,80.0,18.4,0.0,30.0
2019-10-11 21:45:00,0.0,24.1,71.6,20.3,0.0,32.0
2019-10-11 22:00:00,0.0,23.5,72.6,16.3,0.0,34.0
2019-10-11 22:15:00,0.0,23.0,79.2,15.4,0.0,36.0
2019-10-11 22:30:00,0.0,22.9,91.8,15.4,0.0,37.0
2019-10-11 22:45:00,0.0,23.1,101.4,19.4,0.0,37.0
2019-10-11 23:00:00,0.0,22.8,74.8,22.9,0.0,39.0
2019-10-11 23:15:00,0.0,22.1,76.9,24.0,0.0,47.0
2019-10-11 23:30:00,0.0,21.7,82.0,26.5,0.0,51.0
2019-10-11 23:45:00,0.0,21.2,82.4,26.1,0.0,49.0
2019-10-12 00:00:00,0.0,20.7,85.4,23.3,0.0,50.0
2019-10-12 00:15:00,0.0,20.4,75.5,22.5,0.0,50.0
2019-10-12 00:30:00,0.0,20.2,67.6,27.9,0.0,52.0
2019-10-12 00:45:00,0.0,20.0,74.1,25.7,0.0,55.0
2019-10-12 01:00:00,0.0,19.9,75.9,27.4,0.0,56.0
2019-10-12 01:15:00,0.0,19.8,78.6,26.9,0.0,57.0
2019-10-12 01:30:00,0.0,19.6,223.2,13.0,0.0,59.0
2019-10-12 01:45:00,0.0,19.3,6.5,7.6,0.0,59.0
2019-10-12 02:00:00,0.0,19.9,277.5,13.6,0.0,56.0
2019-10-12 02:15:00,0.0,19.2,164.2,5.8,0.0,58.0
2019-10-12 02:30:00,0.0,18.0,291.3,3.6,0.0,63.0
2019-10-12 02:45:00,0.0,17.3,262.2,3.8,0.0,66.0
2019-10-12 03:00:00,0.0,17.3,30.6,4.4,0.0,65.0
2019-10-12 03:15:00,0.0,17.7,18.9,4.8,0.0,62.0
2019-10-12 03:30:00,0.0,17.2,352.0,3.2,0.0,65.0
2019-10-12 03:45:00,0.0,16.9,26.2,4.7,0.0,66.0
2019-10-12 04:00:00,0.0,16.2,144.3,2.9,0.0,69.0
2019-10-12 04:15:00,0.0,15.2,33.1,2.6,0.0,73.0
2019-10-12 04:30:00,0.0,14.8,308.2,3.4,0.0,75.0
2019-10-12 04:45:00,0.0,14.8,314.6,2.3,0.0,75.0
2019-10-12 05:00:00,0.0,14.6,321.8,3.9,0.0,76.0
2019-10-12 05:15:00,0.0,14.5,326.4,2.6,0.0,76.0
2019-10-12 05:30:00,0.0,14.5,349.4,3.3,0.0,76.0
2019-10-12 05:45:00,0.0,14.7,327.0,4.5,0.0,74.0
2019-10-12 06:00:00,0.0,14.3,335.7,4.4,0.0,76.0
2019-10-12 06:15:00,0.0,14.5,347.4,3.2,0.0,76.0
2019-10-12 06:30:00,0.0,14.2,288.4,1.8,0.0,77.0
2019-10-12 06:45:00,0.0,13.8,346.7,1.7,0.0,80.0
2019-10-12 07:00:00,0.0,13.5,349.2,0.7,0.0,81.0
2019-10-12 07:15:00,0.0,13.9,335.7,2.3,0.0,80.0
2019-10-12 07:30:00,0.0,13.5,355.9,2.8,0.0,82.0
2019-10-12 07:45:00,0.0,13.3,348.8,4.2,0.0,84.0
2019-10-12 08:00:00,0.0,13.8,13.5,3.7,7.6,83.0
2019-10-12 08:15:00,0.0,14.2,359.0,3.5,28.0,82.0
2019-10-12 08:30:00,0.0,14.7,352.6,3.7,51.5,81.0
2019-10-12 08:45:00,0.0,15.8,21.2,3.9,108.5,78.0
2019-10-12 09:00:00,0.0,17.0,345.7,5.9,135.1,73.0
2019-10-12 09:15:00,0.0,16.4,9.7,4.8,111.6,75.0
2019-10-12 09:30:00,0.0,17.5,38.3,5.4,189.3,72.0
2019-10-12 09:45:00,0.0,18.1,34.3,5.4,175.9,70.0
2019-10-12 10:00:00,0.0,19.6,21.1,7.2,431.0,67.0
2019-10-12 10:15:00,0.0,20.9,70.1,8.0,596.0,61.0
2019-10-12 10:30:00,0.0,21.6,134.3,7.2,610.2,58.0
2019-10-12 10:45:00,0.0,22.2,135.1,7.8,677.1,55.0
2019-10-12 11:00:00,0.0,22.2,136.7,6.2,536.7,53.0
2019-10-12 11:15:00,0.0,23.2,147.2,4.7,709.0,51.0
2019-10-12 11:30:00,0.0,22.9,162.4,7.6,475.2,52.0
2019-10-12 11:45:00,0.0,22.9,116.3,6.0,534.2,51.0
2019-10-12 12:00:00,0.0,23.3,100.5,4.8,494.7,50.0
2019-10-12 12:15:00,0.0,23.8,159.9,7.4,552.4,49.0
2019-10-12 12:30:00,0.0,24.6,83.3,7.3,744.2,47.0
2019-10-12 12:45:00,0.0,24.9,79.9,8.6,634.0,46.0
2019-10-12 13:00:00,0.0,25.1,122.7,8.6,628.7,45.0
2019-10-12 13:15:00,0.0,25.3,70.3,7.0,630.1,44.0
2019-10-12 13:30:00,0.0,25.2,130.8,8.2,483.3,44.0
2019-10-12 13:45:00,0.0,25.9,189.3,6.4,772.2,42.0
2019-10-12 14:00:00,0.0,25.7,49.7,5.0,453.6,43.0
2019-10-12 14:15:00,0.0,25.8,83.1,7.5,516.0,43.0
2019-10-12 14:30:00,0.0,26.4,135.0,5.8,472.6,41.0
2019-10-12 14:45:00,0.0,27.2,102.8,7.3,689.7,40.0
2019-10-12 15:00:00,0.0,26.9,161.6,8.5,410.3,40.0
2019-10-12 15:15:00,0.0,26.5,163.5,7.9,408.0,40.0
2019-10-12 15:30:00,0.0,26.9,139.0,8.6,530.5,40.0
2019-10-12 15:45:00,0.0,27.4,229.8,7.4,498.9,39.0
2019-10-12 16:00:00,0.0,26.6,164.5,7.9,438.0,40.0
2019-10-12 16:15:00,0.0,27.8,165.5,9.3,576.1,38.0
2019-10-12 16:30:00,0.0,26.8,176.2,8.6,319.4,39.0
2019-10-12 16:45:00,0.0,26.9,169.0,7.9,425.9,39.0
2019-10-12 17:00:00,0.0,27.5,176.8,7.7,491.7,38.0
2019-10-12 17:15:00,0.0,27.0,145.9,6.8,376.7,39.0
2019-10-12 17:30:00,0.0,28.2,189.3,7.5,601.0,37.0
2019-10-12 17:45:00,0.0,27.0,193.5,8.0,222.3,39.0
2019-10-12 18:00:00,0.0,26.3,160.2,5.4,141.2,39.0
2019-10-12 18:15:00,0.0,26.1,57.7,8.9,110.8,40.0
2019-10-12 18:30:00,0.0,24.4,45.6,14.3,100.4,49.0
2019-10-12 18:45:00,0.0,23.8,48.4,12.6,58.5,49.0
2019-10-12 19:00:00,0.0,23.3,30.7,12.6,36.9,51.0
2019-10-12 19:15:00,0.0,22.7,38.0,11.2,21.0,54.0
2019-10-12 19:30:00,0.0,22.3,40.6,8.5,5.0,56.0
2019-10-12 19:45:00,0.0,21.8,65.1,5.0,0.0,59.0
2019-10-12 20:00:00,0.0,21.2,315.9,4.0,0.0,61.0
2019-10-12 20:15:00,0.0,20.9,335.6,4.8,0.0,63.0
2019-10-12 20:30:00,0.0,21.0,18.7,4.6,0.0,63.0
2019-10-12 20:45:00,0.0,21.0,3.7,2.4,0.0,63.0
2019-10-12 21:00:00,0.0,20.5,1.1,4.1,0.0,66.0
2019-10-12 21:15:00,0.0,20.2,359.2,4.5,0.0,67.0
2019-10-12 21:30:00,0.0,20.2,348.0,3.1,0.0,66.0
2019-10-12 21:45:00,0.0,20.0,2.8,2.9,0.0,67.0
2019-10-12 22:00:00,0.0,19.8,104.6,2.2,0.0,68.0
2019-10-12 22:15:00,0.0,19.2,40.3,2.1,0.0,71.0
2019-10-12 22:30:00,0.0,18.9,6.2,4.0,0.0,72.0
2019-10-12 22:45:00,0.0,18.4,359.9,4.3,0.0,73.0
2019-10-12 23:00:00,0.0,17.9,0.1,4.2,0.0,75.0
2019-10-12 23:15:00,0.0,17.5,15.4,6.5,0.0,77.0
2019-10-12 23:30:00,0.0,18.0,31.3,8.7,0.0,74.0
2019-10-12 23:45:00,0.0,18.2,39.8,8.2,0.0,73.0
2019-10-13 00:00:00,0.0,17.9,37.7,9.1,0.0,73.0
2019-10-13 00:15:00,0.0,17.4,17.9,6.1,0.0,75.0
2019-10-13 00:30:00,0.0,16.9,5.8,6.4,0.0,77.0
2019-10-13 00:45:00,0.0,16.6,25.1,6.0,0.0,78.0
2019-10-13 01:00:00,0.0,16.5,349.6,5.2,0.0,79.0
2019-10-13 01:15:00,0.0,16.4,5.0,6.6,0.0,79.0
2019-10-13 01:30:00,0.0,16.3,334.4,5.2,0.0,79.0
2019-10-13 01:45:00,0.0,15.8,17.6,3.8,0.0,81.0
2019-10-13 02:00:00,0.0,15.1,254.9,2.1,0.0,83.0
2019-10-13 02:15:00,0.0,14.3,315.3,2.0,0.0,87.0
2019-10-13 02:30:00,0.0,14.5,342.9,3.6,0.0,87.0
2019-10-13 02:45:00,0.0,14.8,19.0,3.5,0.0,86.0
2019-10-13 03:00:00,0.0,14.3,333.2,3.1,0.0,88.0
2019-10-13 03:15:00,0.0,13.9,352.0,4.2,0.0,89.0
2019-10-13 03:30:00,0.0,14.0,359.9,3.7,0.0,89.0
2019-10-13 03:45:00,0.0,13.9,354.1,4.4,0.0,89.0
2019-10-13 04:00:00,0.0,14.0,346.4,3.8,0.0,89.0
2019-10-13 04:15:00,0.0,13.7,357.3,4.2,0.0,89.0
2019-10-13 04:30:00,0.0,13.6,343.4,3.6,0.0,90.0
2019-10-13 04:45:00,0.0,13.3,4.0,4.0,0.0,91.0
2019-10-13 05:00:00,0.0,13.5,350.7,4.0,0.0,91.0
2019-10-13 05:15:00,0.0,13.5,3.6,3.8,0.0,91.0
2019-10-13 05:30:00,0.0,13.3,119.6,2.3,0.0,91.0
2019-10-13 05:45:00,0.0,12.5,350.6,1.5,0.0,92.0
2019-10-13 06:00:00,0.0,12.5,346.3,2.9,0.0,94.0
2019-10-13 06:15:00,0.0,12.9,352.9,3.9,0.0,94.0
2019-10-13 06:30:00,0.0,12.7,12.7,3.5,0.0,95.0
2019-10-13 06:45:00,0.0,12.7,3.3,4.1,0.0,95.0
2019-10-13 07:00:00,0.0,12.9,1.3,4.6,0.0,95.0
2019-10-13 07:15:00,0.0,12.8,351.9,3.1,0.0,95.0
2019-10-13 07:30:00,0.0,12.7,12.1,3.0,0.0,95.0
2019-10-13 07:45:00,0.0,12.5,351.0,2.6,0.0,95.0
2019-10-13 08:00:00,0.0,12.6,32.1,3.1,10.9,96.0
2019-10-13 08:15:00,0.0,12.9,0.4,3.1,36.1,95.0
2019-10-13 08:30:00,0.0,13.6,349.5,3.5,71.3,93.0
2019-10-13 08:45:00,0.0,14.5,13.1,5.5,121.4,89.0
2019-10-13 09:00:00,0.0,15.3,0.8,5.7,170.6,86.0
2019-10-13 09:15:00,0.0,16.2,3.7,6.8,231.0,82.0
2019-10-13 09:30:00,0.0,17.1,314.4,5.6,292.5,79.0
2019-10-13 09:45:00,0.0,18.1,338.3,6.3,350.4,74.0
2019-10-13 10:00:00,0.0,18.8,354.2,4.9,410.0,71.0
2019-10-13 10:15:00,0.0,19.7,9.6,4.3,467.1,68.0
2019-10-13 10:30:00,0.0,20.4,39.7,3.2,520.2,65.0
2019-10-13 10:45:00,0.0,21.1,304.9,4.1,578.1,63.0
2019-10-13 11:00:00,0.0,21.1,232.0,4.9,602.7,63.0
2019-10-13 11:15:00,0.0,21.8,328.0,4.3,664.5,61.0
2019-10-13 11:30:00,0.0,22.4,319.8,4.5,705.3,59.0
2019-10-13 11:45:00,0.0,23.2,263.4,3.9,746.7,57.0
2019-10-13 12:00:00,0.0,23.4,10.9,5.7,768.0,56.0
2019-10-13 12:15:00,0.0,23.7,331.3,6.1,812.2,55.0
2019-10-13 12:30:00,0.0,24.3,297.3,4.8,818.6,53.0
2019-10-13 12:45:00,0.0,24.9,16.8,4.2,797.9,52.0
2019-10-13 13:00:00,0.0,25.5,297.5,7.2,887.7,51.0
2019-10-13 13:15:00,0.0,25.0,312.7,4.6,741.1,51.0
2019-10-13 13:30:00,0.0,26.2,298.9,5.7,920.4,48.0
2019-10-13 13:45:00,0.0,26.0,295.9,6.6,732.7,48.0
2019-10-13 14:00:00,0.0,26.8,337.6,5.7,925.4,46.0
2019-10-13 14:15:00,0.0,27.6,156.7,6.2,926.3,43.0
2019-10-13 14:30:00,0.0,27.8,278.5,5.8,931.0,42.0
2019-10-13 14:45:00,0.0,27.5,187.6,4.9,566.3,42.0
2019-10-13 15:00:00,0.0,27.8,265.8,4.1,782.8,41.0
2019-10-13 15:15:00,0.0,27.3,356.6,5.0,233.2,41.0
2019-10-13 15:30:00,0.0,26.3,335.7,3.9,158.6,42.0
2019-10-13 15:45:00,0.0,26.7,289.3,4.1,411.4,41.0
2019-10-13 16:00:00,0.0,29.1,174.4,4.6,733.0,36.0
2019-10-13 16:15:00,0.0,28.8,218.4,4.1,417.0,36.0
2019-10-13 16:30:00,0.0,27.2,247.8,5.2,215.6,40.0
2019-10-13 16:45:00,0.0,28.3,39.2,5.5,641.3,38.0
2019-10-13 17:00:00,0.0,28.9,337.0,7.2,596.8,35.0
2019-10-13 17:15:00,0.0,29.1,349.8,6.4,541.2,33.0
2019-10-13 17:30:00,0.0,28.8,322.3,5.4,510.1,33.0
2019-10-13 17:45:00,0.0,29.3,320.0,5.6,406.6,33.0
2019-10-13 18:00:00,0.0,28.8,347.1,6.0,292.8,33.0
2019-10-13 18:15:00,0.0,27.2,149.1,6.9,137.0,38.0
2019-10-13 18:30:00,0.0,24.9,160.6,10.1,45.6,48.0
2019-10-13 18:45:00,0.0,21.6,184.9,12.9,22.1,61.0
2019-10-13 19:00:00,0.0,20.9,175.4,12.7,9.8,62.0
2019-10-13 19:15:00,0.0,20.2,195.1,10.2,5.0,65.0
2019-10-13 19:30:00,0.0,19.9,73.2,9.9,0.0,67.0
2019-10-13 19:45:00,0.0,20.5,70.3,11.6,0.0,64.0
2019-10-13 20:00:00,0.0,20.1,316.4,7.2,0.0,68.0
2019-10-13 20:15:00,0.0,18.7,316.9,10.1,0.0,73.0
2019-10-13 20:30:00,0.0,18.1,299.6,10.4,0.0,73.0
2019-10-13 20:45:00,0.0,18.4,296.3,10.5,0.0,71.0
2019-10-13 21:00:00,0.0,18.9,323.1,8.0,0.0,66.0
2019-10-13 21:15:00,0.0,18.9,305.5,6.5,0.0,67.0
2019-10-13 21:30:00,0.0,18.3,63.4,7.1,0.0,73.0
2019-10-13 21:45:00,0.0,18.0,14.5,5.8,0.0,77.0
2019-10-13 22:00:00,0.0,17.5,85.9,4.2,0.0,80.0
2019-10-13 22:15:00,0.0,17.2,12.9,4.9,0.0,81.0
2019-10-13 22:30:00,0.0,17.2,5.0,5.1,0.0,81.0
2019-10-13 22:45:00,0.0,16.9,316.0,3.0,0.0,82.0
2019-10-13 23:00:00,0.0,16.9,351.0,2.8,0.0,82.0
2019-10-13 23:15:00,0.0,17.2,335.2,2.6,0.0,81.0
2019-10-13 23:30:00,0.0,17.3,4.9,3.8,0.0,82.0
2019-10-13 23:45:00,0.0,17.0,62.2,3.8,0.0,84.0
2019-10-14 00:00:00,0.0,16.6,170.7,2.9,0.0,84.0
2019-10-14 00:15:00,0.0,15.9,248.0,1.9,0.0,86.0
2019-10-14 00:30:00,0.0,15.4,309.8,2.5,0.0,88.0
2019-10-14 00:45:00,0.0,15.5,309.6,2.8,0.0,89.0
2019-10-14 01:00:00,0.0,15.3,246.9,2.5,0.0,89.0
2019-10-14 01:15:00,0.0,14.3,312.5,1.6,0.0,91.0
2019-10-14 01:30:00,0.0,13.9,82.4,1.3,0.0,92.0
2019-10-14 01:45:00,0.0,13.6,356.0,1.7,0.0,93.0
